NEWID,AGE_REF,AGE2,BATHRMQ,BEDROOMQ,BLS_URBN,CUTENURE,EDUC_REF,FAM_SIZE,FAM_TYPE,FINCBTAX,FINLWT21,FSALARYX,FSSIX,INC_RANK,MARITAL1,NO_EARNR,NUM_AUTO,OCCUCOD1,OCCUCOD2,OTHRINCX,PERSLT18,PERSOT64,POPSIZE,PRINEARN,QINTRVMO,QINTRVYR,RACE2,REF_RACE,REGION,SEX_REF,SEX2,SMSASTAT,ST_HOUS,VEHQ,WELFAREX,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,TOTEXPPQ,TOTEXPCQ,FDAWAYPQ,FDAWAYCQ,ALCBEVPQ,ALCBEVCQ,HOUSPQ,HOUSCQ,SHELTPQ,SHELTCQ,MRTINTPQ,MRTINTCQ,RNTXRPPQ,RNTXRPCQ,UTILPQ,UTILCQ,APPARPQ,APPARCQ,TRANSPQ,TRANSCQ,GASMOPQ,GASMOCQ,VEHFINPQ,VEHFINCQ,PUBTRAPQ,PUBTRACQ,HEALTHPQ,HEALTHCQ,HLTHINPQ,HLTHINCQ,MEDSRVPQ,MEDSRVCQ,PREDRGPQ,PREDRGCQ,ENTERTPQ,ENTERTCQ,PERSCAPQ,PERSCACQ,READPQ,READCQ,EDUCAPQ,EDUCACQ,TOBACCPQ,TOBACCCQ,MISCPQ,MISCCQ,CASHCOPQ,CASHCOCQ,LIFINSPQ,LIFINSCQ,RETPENPQ,RETPENCQ,STATE,TOTEX4PQ,TOTEX4CQ,UNISTRQ,INCLASS2,CUID,INTERI,HISP_REF,HISP2,HIGH_EDU,CREDITB,IRAB,LIQUIDB,STOCKB,DIVISION,GROCERPQ,GROCERCQ,inclass_label,inclass_short,educ_label,high_educ_label,occucod1_label,occucod1_broad,marital_label,fam_type_label,fam_type_broad,tenure_label,tenure_owner,region_label,urban_label,sex_ref_label,race_ref_label,hisp_ref_label,state_label,popsize_label,occucod2_label,race2_label,sex2_label,unistrq_label,FLAG_CQ_MISSING,TOTEXP_AVG_Q,TOTEXP_ANN,TOTEX4_AVG_Q,TOTEX4_ANN,HOUS_AVG_Q,HOUS_ANN,SHELT_AVG_Q,SHELT_ANN,UTIL_AVG_Q,UTIL_ANN,MRTINT_AVG_Q,MRTINT_ANN,RNTXRP_AVG_Q,RNTXRP_ANN,GROCER_AVG_Q,GROCER_ANN,FDAWAY_AVG_Q,FDAWAY_ANN,TRANS_AVG_Q,TRANS_ANN,GASMO_AVG_Q,GASMO_ANN,VEHFIN_AVG_Q,VEHFIN_ANN,PUBTRA_AVG_Q,PUBTRA_ANN,HEALTH_AVG_Q,HEALTH_ANN,HLTHIN_AVG_Q,HLTHIN_ANN,MEDSRV_AVG_Q,MEDSRV_ANN,PREDRG_AVG_Q,PREDRG_ANN,ENTERT_AVG_Q,ENTERT_ANN,EDUCA_AVG_Q,EDUCA_ANN,APPAR_AVG_Q,APPAR_ANN,TOBACC_AVG_Q,TOBACC_ANN,RETPEN_AVG_Q,RETPEN_ANN,LIFINS_AVG_Q,LIFINS_ANN,CASHCO_AVG_Q,CASHCO_ANN,PERSCA_AVG_Q,PERSCA_ANN,READ_AVG_Q,READ_ANN,ALCBEV_AVG_Q,ALCBEV_ANN,MISC_AVG_Q,MISC_ANN,EXPENSE_RATIO,HOUSING_RATIO,TRANSPORT_RATIO,HEALTH_RATIO,RETIRE_RATIO,FOOD_RATIO,LIFESTYLE_ANN,LIFESTYLE_RATIO,LIFESTYLE_SHARE,NECESSITY_ANN,NECESSITY_RATIO,NECESSITY_SHARE,DISCRETIONARY_ANN,DISCRETIONARY_RATIO,DISCRETIONARY_SHARE,HOUS_SHARE,GROCER_SHARE,FDAWAY_SHARE,TRANS_SHARE,HEALTH_SHARE,ENTERT_SHARE,EDUCA_SHARE,APPAR_SHARE,RETPEN_SHARE,CASHCO_SHARE,TOBACC_SHARE,ALCBEV_SHARE,MISC_SHARE,FOOD_TOTAL_SHARE,HOMEOWNER,HAS_CHILDREN,HAS_ELDERLY,SINGLE_EARNER,ZERO_EARNER,HOUSING_BURDENED,HOUSING_SEVERE,FLAG_REGION_UNKNOWN,FLAG_NEG_INCOME,FLAG_ZERO_INCOME,FLAG_INCOME_INVALID,FLAG_ZERO_SPEND,FLAG_EXTREME_RATIO,EDUC_REF_ORD,LOG_INCOME,INCOME_QUINTILE
5654774,64,58.0,2.0,3.0,1,1,16,4,4,514367,24176.897,514367,0,0.9899069,1,3,2,10.0,10.0,,0,0,2,1,1,2025,1.0,4,2.0,1,2.0,1,2,4,,46989.443,,,43527.183,38921.011,,44189.564,,50174.067,48386.46,,,48463.983,,,45649.809,,45668.843,,,44776.997,40305.567,36731.657,,55313.205,45981.914,40603.857,49939.919,49452.826,,,,43076.127,,39074.087,52078.527,45735.371,,,,,,44282.601,,131946.0707,0.0,1300.0,0.0,0.0,0.0,5699.805,0.0,2931.845,0.0,1338.0,0.0,0.0,0.0,2400.0,0.0,400.0,0.0,102952.0,0.0,1200.0,0.0,1100.0,0.0,0.0,0.0,2255.0,0.0,2255.0,0.0,0.0,0.0,0.0,0.0,790.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,0.0,120.0,0.0,10429.2657,0.0,55.0,131946.0707,0.0,3.0,6,565477,4,2,2.0,16,,,,,3.0,2600.0,0.0,"$100,000-$149,999",$100-150K,Graduate / Professional degree,Graduate / Professional degree,Other service,Sales / service,Married,"Married, children >17",Married with children,Owned with mortgage,Owner,Midwest,Urban,Male,Asian,Not Hispanic / Latino,Wisconsin,MSA under 1.5M,Other service,White,Female,Apartment (2-4 units),1,131946.0707,527784.2828,131946.0707,527784.2828,5699.805,22799.22,2931.845,11727.38,2400.0,9600.0,1338.0,5352.0,0.0,0.0,2600.0,10400.0,1300.0,5200.0,102952.0,411808.0,1200.0,4800.0,1100.0,4400.0,0.0,0.0,2255.0,9020.0,2255.0,9020.0,0.0,0.0,0.0,0.0,790.0,3160.0,0.0,0.0,400.0,1600.0,0.0,0.0,10429.2657,41717.0628,120.0,480.0,5200.0,20800.0,200.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0260850381148092,0.04432481088405749,0.8006112367239734,0.01753611720814127,0.0811036921108858,0.030328539739135674,30760.0,0.0598016591266547,0.05828138692727285,431708.0,0.839299566262999,0.8179629709882675,31560.0,0.06135696885686679,0.05979715771861935,0.043197989676853635,0.019705020287504475,0.009852510143752238,0.7802581725535234,0.017090315672431765,0.0059872946258186675,0.0,0.0030315415826929963,0.07904188161625944,0.03941004057500895,0.0,0.0,0.0,0.029557530431256713,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5.711273097984537,Q5 (Top 20%)
5654784,45,,1.0,2.0,1,2,12,1,8,0,44059.659,0,0,0.0366621,5,0,1,,,,0,0,5,1,1,2025,,1,3.0,2,,2,2,1,,94478.349,,,,96814.819,,91500.21,88302.68,83856.28,,,,,,79367.132,,,,81351.133,92993.847,,103012.516,,77423.46,90638.354,,,85290.184,,,102150.363,,94985.352,,,79568.375,89361.999,84173.751,,88120.167,88099.775,88411.071,81572.708,87830.448,5208.0,0.0,0.0,0.0,0.0,0.0,2484.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,40.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,54.0,5208.0,0.0,3.0,7,565478,4,2,,12,,,,,5.0,1300.0,0.0,"$150,000 and over",$150K+,High school graduate,High school graduate,,,Never married,Single consumer,Single consumer,"Owned, no mortgage",Owner,South,Urban,Female,White,Not Hispanic / Latino,West Virginia,MSA size unclassified,,,,Apartment (2-4 units),1,5208.0,20832.0,5208.0,20832.0,2484.0,9936.0,40.0,160.0,1019.0,4076.0,0.0,0.0,0.0,0.0,1300.0,5200.0,0.0,0.0,414.0,1656.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,360.0,0.0,0.0,0.0,0.0,90.0,360.0,564.0,2256.0,0.0,0.0,40.0,160.0,0.0,0.0,0.0,0.0,189.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,508.0,,,,,,,2416.0,,0.11597542242703533,7972.0,,0.3826804915514593,2924.0,,0.14036098310291859,0.4769585253456221,0.24961597542242703,0.0,0.07949308755760369,0.01728110599078341,0.10829493087557604,0.0,0.007680491551459293,0.0,0.0,0.0,0.0,0.024385560675883256,0.24961597542242703,1,0,0,0,1,,,0,0,1,1,0,,3,,
5654814,25,,1.0,1.0,1,4,15,1,8,70000,39096.461,70000,0,0.5431994,5,1,1,1.0,,,0,0,1,1,1,2025,,2,3.0,2,,1,2,1,,83703.489,,,,,,74195.089,,,,66916.542,82708.884,,68208.607,,88214.999,84303.775,,,70780.151,,,59222.191,,78898.825,,,77452.715,65822.529,85189.471,,79432.671,86129.84,90149.498,80318.48,71826.588,,,,96524.208,,65187.093,57190.277,94395.194,11952.75,0.0,286.0,0.0,65.0,0.0,6224.0,0.0,5753.0,0.0,0.0,0.0,5753.0,0.0,279.0,0.0,0.0,0.0,1832.0,0.0,600.0,0.0,624.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,90.0,0.0,536.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,42.0,0.0,1338.75,0.0,51.0,11952.75,0.0,10.0,4,565481,4,2,,15,,,,,5.0,1300.0,0.0,"$50,000-$69,999",$50-70K,Bachelor's degree,Bachelor's degree,Manager / Administrator,White collar,Never married,Single consumer,Single consumer,Renter,Renter,South,Urban,Female,Black / African American,Not Hispanic / Latino,Virginia,Not in MSA,,,,,1,11952.75,47811.0,11952.75,47811.0,6224.0,24896.0,5753.0,23012.0,279.0,1116.0,0.0,0.0,5753.0,23012.0,1300.0,5200.0,286.0,1144.0,1832.0,7328.0,600.0,2400.0,624.0,2496.0,0.0,0.0,100.0,400.0,0.0,0.0,10.0,40.0,90.0,360.0,536.0,2144.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.75,5355.0,42.0,168.0,13.0,52.0,210.0,840.0,0.0,0.0,65.0,260.0,6.0,24.0,0.6830142857142857,0.35565714285714284,0.10468571428571428,0.005714285714285714,0.0765,0.09062857142857143,3600.0,0.05142857142857143,0.07529647988956516,13096.0,0.18708571428571427,0.2739118612871515,4464.0,0.06377142857142858,0.0933676350630608,0.5207169898140596,0.10876158206270524,0.023927548053795152,0.15327016795298154,0.008366275543285019,0.0448432369120077,0.0,0.0,0.11200351383572818,0.0010876158206270523,0.0,0.005438079103135262,0.0005019765325971011,0.13268913011650038,0,0,0,1,0,1,0,0,0,0,0,0,0,6,4.845098040014257,Q3
5654834,62,63.0,3.0,5.0,1,2,15,2,1,105000,10561.092,105000,0,0.6959032,1,1,1,,10.0,,0,0,2,2,1,2025,4.0,4,4.0,1,2.0,1,2,2,,17344.491,,21133.425,,,21334.15,20710.059,22143.634,,20836.246,17263.063,21178.057,20322.687,23295.723,,,,23832.378,,22563.625,18341.796,23197.882,,,,,,22667.438,,,,22155.478,21656.339,,19958.733,,21833.075,20009.622,,,24653.163,,,21482.505,40662.5659,0.0,1456.0,0.0,0.0,0.0,10416.25,0.0,6822.25,0.0,0.0,0.0,32.0,0.0,1384.0,0.0,3169.0,0.0,4704.0,0.0,858.0,0.0,0.0,0.0,2288.0,0.0,3515.0,0.0,2775.0,0.0,597.0,0.0,143.0,0.0,4042.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,8562.3159,0.0,6.0,40662.5659,0.0,3.0,5,565483,4,2,2.0,16,,,,,9.0,4264.0,0.0,"$70,000-$99,999",$70-100K,Bachelor's degree,Graduate / Professional degree,,,Married,Married couple only,Married couple,"Owned, no mortgage",Owner,West,Urban,Male,Asian,Not Hispanic / Latino,California,MSA under 1.5M,Other service,Asian,Female,Apartment (2-4 units),1,40662.5659,162650.2636,40662.5659,162650.2636,10416.25,41665.0,6822.25,27289.0,1384.0,5536.0,0.0,0.0,32.0,128.0,4264.0,17056.0,1456.0,5824.0,4704.0,18816.0,858.0,3432.0,0.0,0.0,2288.0,9152.0,3515.0,14060.0,2775.0,11100.0,597.0,2388.0,143.0,572.0,4042.0,16168.0,0.0,0.0,3169.0,12676.0,0.0,0.0,8562.3159,34249.2636,0.0,0.0,300.0,1200.0,234.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5490501295238095,0.39680952380952383,0.1792,0.13390476190476192,0.32618346285714284,0.2179047619047619,35868.0,0.3416,0.2205222371370322,49932.0,0.47554285714285716,0.3069899728093647,36804.0,0.3505142857142857,0.2262769157909929,0.256163126193667,0.10486303324995042,0.03580688940242209,0.11568379653090215,0.08644314302851212,0.09940346632183386,0.0,0.07793408826667281,0.2105699852059754,0.007377793146103453,0.0,0.0,0.0,0.1406699226523725,1,0,0,1,0,1,0,0,0,0,0,0,0,6,5.021189299069938,Q4
5654914,52,,1.0,2.0,1,4,15,1,8,60000,43115.501,60000,0,0.486746,5,1,1,10.0,,,0,0,1,1,1,2025,,1,2.0,2,,1,2,1,,,,,90381.829,,89995.792,,,77150.146,91585.102,,101285.915,83888.731,,79550.401,,83728.029,86285.388,,,,81756.083,,,,,,78577.734,79785.32,88130.705,,85288.158,,,,82354.206,82070.337,78713.657,94049.681,88697.063,,85984.259,78876.287,81158.954,7900.5,0.0,323.0,0.0,65.0,0.0,5265.0,0.0,4710.0,0.0,0.0,0.0,4710.0,0.0,195.0,0.0,100.0,0.0,338.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1147.5,0.0,17.0,7900.5,0.0,7.0,3,565491,4,2,,15,,,,,3.0,325.0,0.0,"$30,000-$49,999",$30-50K,Bachelor's degree,Bachelor's degree,Other service,Sales / service,Never married,Single consumer,Single consumer,Renter,Renter,Midwest,Urban,Female,White,Not Hispanic / Latino,Illinois,Not in MSA,,,,,1,7900.5,31602.0,7900.5,31602.0,5265.0,21060.0,4710.0,18840.0,195.0,780.0,0.0,0.0,4710.0,18840.0,325.0,1300.0,323.0,1292.0,338.0,1352.0,180.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,320.0,0.0,0.0,100.0,400.0,0.0,0.0,1147.5,4590.0,0.0,0.0,0.0,0.0,250.0,1000.0,0.0,0.0,65.0,260.0,7.0,28.0,0.5267,0.351,0.022533333333333332,0.0,0.0765,0.0432,2272.0,0.037866666666666667,0.0718941839124106,2652.0,0.0442,0.08391873932029618,3300.0,0.055,0.10442377064742737,0.6664135181317639,0.041136636921713814,0.04088348838681096,0.04278210239858237,0.0,0.01012594139611417,0.0,0.012657426745142713,0.14524397190051264,0.0,0.0,0.008227327384342764,0.0008860198721599899,0.08202012530852477,0,0,0,1,0,1,0,0,0,0,0,0,0,6,4.778151250383644,Q3
5654944,43,,1.0,3.0,1,1,13,4,9,166000,6208.996,101000,0,0.8548724,2,2,0,10.0,,,2,0,3,2,1,2025,,4,4.0,2,,1,2,1,,,,13961.027,,11798.511,11542.892,,,,12663.171,,,,,,14525.305,13931.634,15260.118,,11838.431,,,,14455.908,13690.505,12604.553,14209.554,14062.173,,9717.139,11082.467,14479.914,,,11995.106,,13711.198,,,11889.535,14371.252,,10898.464,13157.644,28435.0658,0.0,3420.0,0.0,260.0,0.0,12708.0,0.0,9948.0,0.0,4881.0,0.0,0.0,0.0,2057.0,0.0,1400.0,0.0,1325.0,0.0,360.0,0.0,181.0,0.0,45.0,0.0,715.0,0.0,715.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,300.0,0.0,5192.0658,0.0,15.0,28435.0658,0.0,3.0,6,565494,4,2,,13,,,,,9.0,2275.0,0.0,"$100,000-$149,999",$100-150K,"Some college, no degree","Some college, no degree",Other service,Sales / service,Widowed,Other family,Other family,Owned with mortgage,Owner,West,Urban,Female,Asian,Not Hispanic / Latino,Hawaii,MSA 1.5M-4M,,,,Apartment (2-4 units),1,28435.0658,113740.2632,28435.0658,113740.2632,12708.0,50832.0,9948.0,39792.0,2057.0,8228.0,4881.0,19524.0,0.0,0.0,2275.0,9100.0,3420.0,13680.0,1325.0,5300.0,360.0,1440.0,181.0,724.0,45.0,180.0,715.0,2860.0,715.0,2860.0,0.0,0.0,0.0,0.0,579.0,2316.0,0.0,0.0,1400.0,5600.0,0.0,0.0,5192.0658,20768.2632,300.0,1200.0,0.0,0.0,125.0,500.0,0.0,0.0,260.0,1040.0,136.0,544.0,0.685182308433735,0.30621686746987953,0.031927710843373494,0.017228915662650602,0.12511001927710844,0.1372289156626506,22636.0,0.13636144578313253,0.19901483751797755,18460.0,0.11120481927710843,0.16229960684669842,23680.0,0.14265060240963856,0.2081936451857973,0.44691298024005277,0.08000684844555556,0.12027403150936264,0.04659739524851038,0.025145009511460318,0.02036218252746227,0.0,0.04923498365880342,0.1825937677274515,0.0,0.0,0.009143639822349206,0.004782826983998047,0.2002808799549182,1,1,0,0,0,1,0,0,0,0,0,0,0,4,5.220108088040055,Q5 (Top 20%)
5654954,41,43.0,1.0,2.0,1,4,14,2,1,0,25253.747,0,0,0.0225105,1,2,0,1.0,1.0,,0,0,2,1,1,2025,1.0,1,3.0,2,1.0,1,2,1,,59508.739,49834.679,,,,,,49989.476,,,,41541.542,46662.867,,50067.775,,50111.17,48041.28,,,45113.255,,,52411.982,,46224.107,,,49145.093,45983.592,51731.352,,52387.113,57712.035,45069.676,47560.908,52537.483,,,,52736.964,,49820.76,53065.999,10461.6001,0.0,650.0,0.0,0.0,0.0,5557.0,0.0,4500.0,0.0,0.0,0.0,4500.0,0.0,966.0,0.0,125.0,0.0,864.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.6001,0.0,12.0,10461.6001,0.0,9.0,7,565495,4,1,1.0,14,,,,,5.0,1560.0,0.0,"$150,000 and over",$150K+,Associate's degree,Associate's degree,Manager / Administrator,White collar,Married,Married couple only,Married couple,Renter,Renter,South,Urban,Female,White,Hispanic / Latino,Florida,MSA under 1.5M,Manager / Administrator,White,Male,,1,10461.6001,41846.4004,10461.6001,41846.4004,5557.0,22228.0,4500.0,18000.0,966.0,3864.0,0.0,0.0,4500.0,18000.0,1560.0,6240.0,650.0,2600.0,864.0,3456.0,285.0,1140.0,0.0,0.0,0.0,0.0,384.0,1536.0,384.0,1536.0,0.0,0.0,0.0,0.0,161.0,644.0,0.0,0.0,125.0,500.0,0.0,0.0,1160.6001,4642.4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3744.0,,0.08947006108558862,11232.0,,0.26841018325676586,3744.0,,0.08947006108558862,0.5311806938596324,0.14911676847598104,0.0621319868649921,0.08258774869438949,0.03670566608639533,0.015389615208098043,0.0,0.011948459012498481,0.1109390617980131,0.0,0.0,0.0,0.0,0.21124875534097312,0,0,0,0,0,,,0,0,1,1,0,,5,,
5654974,54,,1.0,1.0,2,4,15,1,8,64700,6381.671,64700,0,0.5125135,5,1,0,3.0,,,0,0,5,1,1,2025,,1,1.0,1,,2,2,1,,11872.725,,,13026.893,,,13048.428,,11308.123,,,13053.629,11831.892,11650.075,,12056.016,12041.667,12852.264,12283.184,13523.933,,,,12162.827,,11986.759,12276.873,11164.7,,,,,,12805.632,,,,11137.473,12582.279,,12297.194,,11779.176,11789.486,10506.5001,0.0,78.0,0.0,0.0,0.0,4299.0,0.0,3372.0,0.0,0.0,0.0,3372.0,0.0,613.0,0.0,0.0,0.0,1401.0,0.0,348.0,0.0,573.0,0.0,0.0,0.0,1197.0,0.0,1197.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,300.0,0.0,0.0,0.0,2127.5001,0.0,,10506.5001,0.0,2.0,4,565497,4,2,,15,,,,,,936.0,0.0,"$50,000-$69,999",$50-70K,Bachelor's degree,Bachelor's degree,Professional,White collar,Never married,Single consumer,Single consumer,Renter,Renter,Northeast,Rural,Male,White,Not Hispanic / Latino,,MSA size unclassified,,,,Single-family attached,1,10506.5001,42026.0004,10506.5001,42026.0004,4299.0,17196.0,3372.0,13488.0,613.0,2452.0,0.0,0.0,3372.0,13488.0,936.0,3744.0,78.0,312.0,1401.0,5604.0,348.0,1392.0,573.0,2292.0,0.0,0.0,1197.0,4788.0,1197.0,4788.0,0.0,0.0,0.0,0.0,120.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,2127.5001,8510.0004,0.0,0.0,300.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,192.0,0.6495517836166924,0.2657805255023184,0.08661514683153014,0.07400309119010819,0.1315301452859351,0.06268933539412674,1992.0,0.030788253477588873,0.047399228597542205,14136.0,0.21848531684698608,0.3363632005295465,2184.0,0.03375579598145286,0.05196782894429326,0.4091752685558914,0.0890877067616456,0.007423975563470466,0.13334602262079645,0.11392947114710446,0.01142150086687764,0.0,0.0,0.2024937019702689,0.0285537521671941,0.0,0.0,0.004568600346751056,0.09651168232511606,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4.810904280668701,Q3
5654994,66,71.0,2.0,3.0,1,1,13,2,1,127830,18053.297,88400,0,0.7636063,1,2,2,4.0,10.0,,0,2,3,2,1,2025,1.0,1,3.0,2,1.0,1,2,2,,,,37932.846,31339.375,30727.603,,40393.608,,,,41360.087,28511.66,30377.895,32438.487,29236.992,,38762.487,27845.755,31246.064,,,37803.702,,40038.558,,,38614.805,29343.188,,40728.962,28717.259,,37659.849,,37225.747,28466.611,,,,36832.766,,,,,15384.75,0.0,2600.0,0.0,650.0,0.0,3295.0,0.0,1565.0,0.0,1065.0,0.0,0.0,0.0,783.0,0.0,450.0,0.0,1398.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1695.0,0.0,1485.0,0.0,30.0,0.0,180.0,0.0,847.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,0.0,0.0,0.0,2940.75,0.0,47.0,15384.75,0.0,7.0,5,565499,4,2,2.0,13,,,,,6.0,1300.0,0.0,"$70,000-$99,999",$70-100K,"Some college, no degree","Some college, no degree",Administrative / Clerical,White collar,Married,Married couple only,Married couple,Owned with mortgage,Owner,South,Urban,Female,White,Not Hispanic / Latino,Tennessee,MSA 1.5M-4M,Other service,White,Male,,1,15384.75,61539.0,15384.75,61539.0,3295.0,13180.0,1565.0,6260.0,783.0,3132.0,1065.0,4260.0,0.0,0.0,1300.0,5200.0,2600.0,10400.0,1398.0,5592.0,300.0,1200.0,0.0,0.0,0.0,0.0,1695.0,6780.0,1485.0,5940.0,30.0,120.0,180.0,720.0,847.0,3388.0,0.0,0.0,450.0,1800.0,0.0,0.0,2940.75,11763.0,0.0,0.0,100.0,400.0,100.0,400.0,0.0,0.0,650.0,2600.0,9.0,36.0,0.48141281389345225,0.10310568724086677,0.043745599624501294,0.05303919267777517,0.09202065242900727,0.1220370804975358,18588.0,0.1454118751466792,0.3020523570418759,17572.0,0.1374638191347884,0.28554250150311183,19024.0,0.1488226550887898,0.3091372950486683,0.21417312598514762,0.08449926063146948,0.16899852126293896,0.09086920489445717,0.1101740359771852,0.05505451827296511,0.0,0.029249744064739434,0.1911470774630722,0.0064999431254976515,0.0,0.04224963031573474,0.0005849948812947887,0.2534977818944084,1,0,1,0,0,0,0,0,0,0,0,0,0,4,5.106632788920115,Q4
5655074,41,41.0,2.0,4.0,1,1,16,4,3,455600,3260.418,268000,0,0.9837124,1,2,1,3.0,3.0,,2,0,4,2,1,2025,1.0,1,4.0,2,1.0,1,2,4,,5177.192,4828.071,,9306.696,,,4615.057,9576.316,10250.756,,5874.976,5175.107,10116.412,5114.079,5412.649,,,,9017.179,,9877.155,5379.782,10175.881,,,,,,9344.882,,,,9101.433,9422.331,,5479.072,,9537.164,5131.548,,,5176.726,,,44265.0657,0.0,1932.0,0.0,330.0,0.0,6779.0,0.0,3117.0,0.0,651.0,0.0,0.0,0.0,860.0,0.0,1500.0,0.0,4267.0,0.0,1461.0,0.0,270.0,0.0,183.0,0.0,2002.0,0.0,1362.0,0.0,640.0,0.0,0.0,0.0,3417.0,0.0,600.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,2000.0,0.0,4064.0,0.0,12969.0657,0.0,2.0,44265.0657,0.0,3.0,6,565507,4,2,2.0,16,,,6.0,,9.0,3900.0,0.0,"$100,000-$149,999",$100-150K,Graduate / Professional degree,Graduate / Professional degree,Professional,White collar,Married,"Married, children 6-17",Married with children,Owned with mortgage,Owner,West,Urban,Female,White,Not Hispanic / Latino,Alaska,MSA 4M+,Professional,White,Male,Apartment (2-4 units),1,44265.0657,177060.2628,44265.0657,177060.2628,6779.0,27116.0,3117.0,12468.0,860.0,3440.0,651.0,2604.0,0.0,0.0,3900.0,15600.0,1932.0,7728.0,4267.0,17068.0,1461.0,5844.0,270.0,1080.0,183.0,732.0,2002.0,8008.0,1362.0,5448.0,640.0,2560.0,0.0,0.0,3417.0,13668.0,0.0,0.0,1500.0,6000.0,0.0,0.0,12969.0657,51876.2628,4064.0,16256.0,2000.0,8000.0,600.0,2400.0,105.0,420.0,330.0,1320.0,400.0,1600.0,0.3886309543459175,0.0595171202809482,0.03746268656716418,0.017576821773485515,0.11386361457418788,0.05120280948200175,36716.0,0.08058823529411764,0.20736442733891616,56932.0,0.1249604916593503,0.32154024341592696,41136.0,0.09028972783143108,0.23232767956786293,0.15314559896835306,0.08810559610216505,0.04364615683830331,0.09639655860716366,0.04522753933244473,0.07719405689258924,0.0,0.033886767731601944,0.29298647804785705,0.04518235697546926,0.0,0.007455088900952428,0.009036471395093853,0.13175175294046837,1,1,0,0,0,0,0,0,0,0,0,0,0,7,5.658583715407063,Q5 (Top 20%)
